Order ID,Country,City,State,Postal Code,Region
CA-2017-106943,United States,New York City,New York,10035,East
CA-2016-134348,United States,Mesa,Arizona,85204,West
CA-2016-161781,United States,Columbus,Indiana,47201,Central
CA-2017-132521,United States,Seattle,Washington,98105,West
CA-2015-110016,United States,Detroit,Michigan,48227,Central
US-2016-143819,United States,Yonkers,New York,10701,East
CA-2016-167584,United States,Des Moines,Iowa,50315,Central
CA-2016-166163,United States,Oakland,California,94601,West
CA-2017-158407,United States,Monroe,North Carolina,28110,South
CA-2015-143490,United States,San Diego,California,92105,West
CA-2015-165085,United States,Clinton,Maryland,20735,East
CA-2017-160423,United States,Charlotte,North Carolina,28205,South
CA-2014-159338,United States,Los Angeles,California,90049,West
CA-2016-107216,United States,San Francisco,California,94122,West
US-2017-145863,United States,Houston,Texas,77041,Central
CA-2016-112340,United States,Riverside,California,92503,West
US-2016-110156,United States,Houston,Texas,77041,Central
CA-2017-140585,United States,Encinitas,California,92024,West
CA-2016-144855,United States,San Francisco,California,94110,West
CA-2015-142755,United States,Roswell,Georgia,30076,South
US-2014-147627,United States,Jonesboro,Arkansas,72401,South
CA-2015-105970,United States,Richmond,Indiana,47374,Central
CA-2016-112102,United States,Springfield,Virginia,22153,South
US-2016-114776,United States,Antioch,California,94509,West
US-2016-134908,United States,Philadelphia,Pennsylvania,19134,East
US-2016-148803,United States,Homestead,Florida,33030,South
CA-2016-152170,United States,La Porte,Indiana,46350,Central
CA-2014-146969,United States,Los Angeles,California,90045,West
CA-2015-112452,United States,Lansing,Michigan,48911,Central
CA-2015-113971,United States,Cuyahoga Falls,Ohio,44221,East
CA-2017-160395,United States,Reno,Nevada,89502,West
CA-2014-136567,United States,Harrisonburg,Virginia,22801,South
CA-2016-149314,United States,Los Angeles,California,90004,West
CA-2017-147039,United States,Minneapolis,Minnesota,55407,Central
CA-2014-126522,United States,Escondido,California,92025,West
CA-2014-127964,United States,New York City,New York,10035,East
CA-2014-117709,United States,Jackson,Michigan,49201,Central
CA-2015-125416,United States,Seattle,Washington,98115,West
CA-2017-145226,United States,New York City,New York,10035,East
US-2014-100279,United States,Royal Oak,Michigan,48073,Central
CA-2014-158064,United States,Los Angeles,California,90008,West
US-2015-104430,United States,Bloomington,Illinois,61701,Central
CA-2015-132080,United States,New York City,New York,10035,East
CA-2016-161207,United States,Concord,New Hampshire,3301,East
CA-2014-120243,United States,Los Angeles,California,90004,West
CA-2016-113621,United States,Rockville,Maryland,20852,East
CA-2016-168081,United States,Houston,Texas,77070,Central
CA-2014-128146,United States,Lakewood,New Jersey,8701,East
CA-2017-138779,United States,Jacksonville,North Carolina,28540,South
CA-2014-127131,United States,Seattle,Washington,98103,West
CA-2017-117212,United States,Los Angeles,California,90036,West
US-2015-130519,United States,Coral Springs,Florida,33065,South
CA-2016-130946,United States,Houston,Texas,77041,Central
CA-2016-114727,United States,Denver,Colorado,80219,West
CA-2017-133235,United States,Charlotte,North Carolina,28205,South
CA-2016-137050,United States,New York City,New York,10009,East
US-2017-118087,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-110184,United States,Los Angeles,California,90036,West
CA-2016-126004,United States,New York City,New York,10024,East
CA-2017-100013,United States,Los Angeles,California,90045,West
CA-2015-132570,United States,Buffalo,New York,14215,East
CA-2016-153682,United States,Cincinnati,Ohio,45231,East
CA-2016-144344,United States,Boynton Beach,Florida,33437,South
CA-2014-127012,United States,Seattle,Washington,98105,West
CA-2016-128727,United States,New York City,New York,10024,East
US-2016-162859,United States,New York City,New York,10009,East
CA-2017-133641,United States,Gulfport,Mississippi,39503,South
CA-2014-168494,United States,Fresno,California,93727,West
CA-2017-115602,United States,New York City,New York,10009,East
CA-2015-154956,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-144638,United States,Chester,Pennsylvania,19013,East
US-2016-168620,United States,Charlotte,North Carolina,28205,South
CA-2017-117079,United States,Jacksonville,Florida,32216,South
US-2016-144393,United States,Greenville,North Carolina,27834,South
CA-2017-105053,United States,Long Beach,New York,11561,East
CA-2016-155992,United States,La Porte,Indiana,46350,Central
CA-2017-110380,United States,San Francisco,California,94122,West
US-2014-167738,United States,Los Angeles,California,90045,West
CA-2017-121412,United States,Louisville,Colorado,80027,West
CA-2017-100426,United States,Florence,Alabama,35630,South
US-2016-103646,United States,Chicago,Illinois,60623,Central
CA-2016-119186,United States,Fort Worth,Texas,76106,Central
CA-2016-148698,United States,Houston,Texas,77070,Central
CA-2014-163293,United States,Macon,Georgia,31204,South
CA-2016-160815,United States,Cedar Rapids,Iowa,52402,Central
CA-2017-122154,United States,Jacksonville,Florida,32216,South
US-2015-149692,United States,Austin,Texas,78745,Central
CA-2016-119445,United States,Providence,Rhode Island,2908,East
CA-2015-124268,United States,New York City,New York,10035,East
CA-2016-154711,United States,New York City,New York,10009,East
CA-2016-163384,United States,San Francisco,California,94122,West
CA-2015-101707,United States,San Diego,California,92105,West
CA-2015-138898,United States,Pueblo,Colorado,81001,West
CA-2017-115427,United States,Fairfield,California,94533,West
CA-2016-134425,United States,Saint Paul,Minnesota,55106,Central
CA-2015-121391,United States,San Francisco,California,94109,West
CA-2016-137043,United States,Springfield,Virginia,22153,South
CA-2015-115847,United States,Arlington,Virginia,22204,South
US-2017-126179,United States,Columbus,Georgia,31907,South
CA-2016-101966,United States,Houston,Texas,77036,Central
CA-2016-141397,United States,Pasadena,California,91104,West
CA-2016-141082,United States,Lawrence,Massachusetts,1841,East
US-2016-134488,United States,Columbus,Ohio,43229,East
CA-2016-145919,United States,Los Angeles,California,90032,West
CA-2017-157651,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-160773,United States,Deltona,Florida,32725,South
CA-2017-167703,United States,Cincinnati,Ohio,45231,East
CA-2017-121804,United States,Murray,Kentucky,42071,South
CA-2017-162635,United States,Wilmington,North Carolina,28403,South
CA-2014-107153,United States,Lawrence,Massachusetts,1841,East
US-2014-117058,United States,Chicago,Illinois,60653,Central
CA-2015-120439,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-128258,United States,Norwich,Connecticut,6360,East
CA-2017-106033,United States,San Francisco,California,94110,West
CA-2016-142762,United States,San Francisco,California,94109,West
CA-2017-127705,United States,Lorain,Ohio,44052,East
CA-2014-122567,United States,Dallas,Texas,75220,Central
CA-2014-121664,United States,Los Angeles,California,90049,West
CA-2016-122133,United States,Middletown,Connecticut,6457,East
US-2017-123281,United States,Los Angeles,California,90008,West
CA-2017-100524,United States,New York City,New York,10011,East
CA-2017-113481,United States,Jacksonville,North Carolina,28540,South
CA-2015-131758,United States,Freeport,New York,11520,East
CA-2014-118339,United States,Lakeville,Minnesota,55044,Central
CA-2014-153976,United States,Evanston,Illinois,60201,Central
CA-2016-162901,United States,Arlington,Virginia,22204,South
CA-2017-162978,United States,San Francisco,California,94109,West
US-2014-160444,United States,Houston,Texas,77036,Central
CA-2016-145247,United States,Louisville,Kentucky,40214,South
CA-2017-160045,United States,Fort Worth,Texas,76106,Central
US-2014-151925,United States,Los Angeles,California,90049,West
CA-2017-125199,United States,Philadelphia,Pennsylvania,19120,East
US-2017-155425,United States,Tucson,Arizona,85705,West
CA-2017-133249,United States,Pico Rivera,California,90660,West
US-2015-103471,United States,Colorado Springs,Colorado,80906,West
CA-2017-136672,United States,Clinton,Maryland,20735,East
US-2014-157021,United States,Vallejo,California,94591,West
CA-2015-120362,United States,Provo,Utah,84604,West
CA-2014-126361,United States,Pleasant Grove,Utah,84062,West
US-2016-100566,United States,Aurora,Illinois,60505,Central
US-2016-108504,United States,Smyrna,Georgia,30080,South
CA-2017-124828,United States,Burlington,North Carolina,27217,South
US-2017-117247,United States,Aurora,Illinois,60505,Central
CA-2016-124485,United States,New York City,New York,10035,East
CA-2016-159212,United States,Salem,Virginia,24153,South
US-2016-161396,United States,Columbus,Ohio,43229,East
US-2014-118486,United States,Philadelphia,Pennsylvania,19143,East
CA-2016-130407,United States,New York City,New York,10024,East
US-2016-122245,United States,Phoenix,Arizona,85023,West
CA-2017-105144,United States,Grand Prairie,Texas,75051,Central
CA-2016-136329,United States,New York City,New York,10035,East
CA-2014-146640,United States,New York City,New York,10024,East
CA-2017-115994,United States,Costa Mesa,California,92627,West
CA-2015-126697,United States,Houston,Texas,77041,Central
CA-2015-124800,United States,Mesa,Arizona,85204,West
US-2015-164448,United States,Salinas,California,93905,West
CA-2017-122700,United States,Columbus,Ohio,43229,East
CA-2014-120768,United States,Florence,Alabama,35630,South
US-2016-153129,United States,Seattle,Washington,98105,West
CA-2017-106852,United States,Parma,Ohio,44134,East
CA-2015-139731,United States,Amarillo,Texas,79109,Central
CA-2017-122735,United States,Providence,Rhode Island,2908,East
CA-2017-128160,United States,San Francisco,California,94110,West
CA-2017-117695,United States,Richmond,Kentucky,40475,South
CA-2015-166135,United States,Aurora,Colorado,80013,West
CA-2016-133725,United States,Chicago,Illinois,60623,Central
CA-2017-102337,United States,Chicago,Illinois,60653,Central
US-2014-112564,United States,Philadelphia,Pennsylvania,19134,East
CA-2015-145821,United States,Los Angeles,California,90008,West
US-2015-160150,United States,Phoenix,Arizona,85023,West
CA-2016-133711,United States,Mobile,Alabama,36608,South
CA-2017-148474,United States,Columbus,Georgia,31907,South
CA-2015-111297,United States,New Bedford,Massachusetts,2740,East
CA-2016-123722,United States,Irving,Texas,75061,Central
CA-2014-155271,United States,Middletown,Connecticut,6457,East
CA-2015-119907,United States,Seattle,Washington,98103,West
US-2016-128902,United States,Vineland,New Jersey,8360,East
CA-2016-152289,United States,Pasadena,Texas,77506,Central
US-2016-104794,United States,New York City,New York,10009,East
CA-2014-151708,United States,Glendale,Arizona,85301,West
CA-2015-100769,United States,Jacksonville,Florida,32216,South
CA-2017-139199,United States,Detroit,Michigan,48234,Central
US-2015-161466,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-164959,United States,Los Angeles,California,90004,West
US-2015-105676,United States,Houston,Texas,77036,Central
CA-2016-113138,United States,Niagara Falls,New York,14304,East
US-2017-104955,United States,New York City,New York,10024,East
CA-2016-121958,United States,Thomasville,North Carolina,27360,South
CA-2017-121468,United States,Westminster,California,92683,West
US-2016-108455,United States,San Francisco,California,94122,West
CA-2017-101210,United States,Jackson,Tennessee,38301,South
US-2016-108098,United States,Seattle,Washington,98115,West
CA-2014-119032,United States,New York City,New York,10035,East
CA-2015-140410,United States,Los Angeles,California,90008,West
CA-2014-136280,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-151911,United States,New York City,New York,10024,East
CA-2017-166436,United States,New York City,New York,10035,East
CA-2017-139661,United States,Vancouver,Washington,98661,West
CA-2014-123925,United States,Columbus,Georgia,31907,South
CA-2017-152485,United States,Coppell,Texas,75019,Central
CA-2016-141586,United States,San Francisco,California,94122,West
CA-2017-130386,United States,Austin,Texas,78745,Central
CA-2016-100468,United States,Los Angeles,California,90045,West
CA-2015-153388,United States,Los Angeles,California,90004,West
CA-2017-154935,United States,New York City,New York,10024,East
CA-2016-134208,United States,Columbus,Georgia,31907,South
CA-2017-108294,United States,Omaha,Nebraska,68104,Central
CA-2017-103611,United States,Los Angeles,California,90036,West
CA-2017-100384,United States,Pomona,California,91767,West
CA-2017-112809,United States,Dallas,Texas,75220,Central
US-2017-160759,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-148446,United States,North Las Vegas,Nevada,89031,West
CA-2014-111059,United States,Seattle,Washington,98105,West
CA-2017-116204,United States,San Francisco,California,94110,West
CA-2017-109946,United States,Chicago,Illinois,60610,Central
CA-2015-144806,United States,Tucson,Arizona,85705,West
CA-2016-122392,United States,Allentown,Pennsylvania,18103,East
CA-2015-148432,United States,Newark,Delaware,19711,East
CA-2015-103793,United States,Miami,Florida,33142,South
CA-2017-159884,United States,Tempe,Arizona,85281,West
CA-2016-139885,United States,New York City,New York,10035,East
CA-2017-124086,United States,Laguna Niguel,California,92677,West
CA-2016-112389,United States,Bridgeton,New Jersey,8302,East
